name;planet_status;mass;radius;type;orbital_period;semi_major_axis;star_name;star_distance;star_teff;star_radius;temp_calculated;mag_v;mag_j;mag_k;scale_factor;tsm;esm;alternate_names;updated;observation_type;reference;molecules;albedo;phase_curve;comments
"WASP-103 b";"Confirmed";1.49;1.528;"UltraHot Jupiter";0.925542;0.01985;"WASP-103";470.0;6110.0;1.436;2508.0;12.0;11.1000000;10.7670000;1.15;89.2073;131.993;;"9/13/22";"HST WFC3";2204.11729;"{"VO":"Detection","TiO":"Detection"}";;"No";
"WASP-103 b";"Confirmed";1.49;1.528;"UltraHot Jupiter";0.925542;0.01985;"WASP-103";470.0;6110.0;1.436;2508.0;12.0;11.1000000;10.7670000;1.15;89.2073;131.993;;"9/13/22";"G-B: Low resolution visible";2105.00012;"{"Na":"Upper limit","TiO":"Upper limit","H2O":"Upper limit","HCN":"Upper limit"}";0;"No";"V. high precision opt. trans. spec. Unocculted faculae (4.3sig), Na (2.8sig), TiO (2.1sig), H2O (1.9sig), HCN (1.7 sig)."
"WASP-103 b";"Confirmed";1.49;1.528;"UltraHot Jupiter";0.925542;0.01985;"WASP-103";470.0;6110.0;1.436;2508.0;12.0;11.1000000;10.7670000;1.15;89.2073;131.993;;"9/13/22";"G-B: Low resolution visible";2209.06680;"[]";0.13;"No";"geometric albedo in Johnson B and Johnson V, respectively: 0.13 ± 0.09 and 0.00 ± 0.12"
"WASP-104 b";"Confirmed";1.272;1.137;"Hot Jupiter";1.7554137;0.02918;"WASP-104";143.0;5450.0;0.93;1516.0;11.12;10.3600000;9.8820000;1.15;87.242;139.3542;;"4/17/18";"G-B: Low resolution visible";"2021MNRAS.500.5420C";"{"Rayleigh Scattering":"Detection"}";0;"No";"Instruments: P200/DBSP, TCS/MuSCAT2 and K2."
"WASP-107 b";"Confirmed";0.12;0.94;"Warm Jupiter";5.72149;0.055;"WASP-107";64.7414000;4430.0;0.66;739.9933284299;11.6;9.3780000;8.6370000;1.15;796.0498;97.3879;;"7/7/22";"G-B: High resolution IR";2107.08999;"{"He":"Detection"}";0;"No";"Detection of long post-transit tail"
"WASP-107 b";"Confirmed";0.12;0.94;"Warm Jupiter";5.72149;0.055;"WASP-107";64.7414000;4430.0;0.66;739.9933284299;11.6;9.3780000;8.6370000;1.15;796.0498;97.3879;;"7/7/22";"G-B: High resolution IR";"2019A&A...623A..58A";"{"He":"Detection"}";0;"No";"Using CARMENES. The detection confirms previous detection done with HST/WFC3."
"WASP-107 b";"Confirmed";0.12;0.94;"Warm Jupiter";5.72149;0.055;"WASP-107";64.7414000;4430.0;0.66;739.9933284299;11.6;9.3780000;8.6370000;1.15;796.0498;97.3879;;"7/7/22";"HST WFC3";"2018ApJ...858L...6K";"[]";0;"No";"H2O absorption detected at 6.5 sigma"
"WASP-107 b";"Confirmed";0.12;0.94;"Warm Jupiter";5.72149;0.055;"WASP-107";64.7414000;4430.0;0.66;739.9933284299;11.6;9.3780000;8.6370000;1.15;796.0498;97.3879;;"7/7/22";"G-B: High resolution IR";"2020AJ....159..115K";"{"He":"Detection"}";0;"No";"30 sigma detection of excess He absorption in WASP-107b's atmosphere using Keck/NIRSPEC"
"WASP-111 b";"Confirmed";1.85;1.442;"UltraHot Jupiter";2.310965;0.03914;"WASP-111";210.0;6400.0;1.85;2140.0;10.3;;;1.15;;;;"10/29/14";"TESS";"2020AJ....160..155W";"[]";0;"Yes";"Weak secondary eclipse detection (102+/-38 ppm)"
"WASP-117 b";"Confirmed";0.2755;1.021;"Hot Jupiter";10.02165;0.09459;"WASP-117";157.9630000;6040.0;1.17;1024.0;10.15;9.1430000;8.7800000;1.15;218.0127;50.2477;;"12/17/18";"HST WFC3";"2021A&A...646A.168C";"{"H2O":"Detection"}";0;"No";
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"TESS";2106.02610;"[]";0;"Yes";"Secondary eclipse (443+/-86 ppm), planetary phase curve, marginal eastward offset, and stellar ellipsoidal distortion."
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"HST WFC3";1309.5261;"{"TiO":"No detection"}";0;"No";
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"HST WFC3";"2018AJ....155..156T";"{"H2O":"Detection"}";0;"No";
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"HST WFC3";1805.10671;"{"He":"No detection"}";0;"No";"There is no significant increase in transit depth at 10833 Angs."
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"Spitzer";"2019MNRAS.489.1995B";"[]";0;"Yes";"Evidence for CO emission from gas lost by the planet"
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"HST STIS";"2017ApJ...847L...2B";"[]";0.064;"No";"Albedo measured to be < 0.064 (97.5% confidence level) across 290-570 nm"
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"HST WFC3";"2015ApJ...814...66K";"[]";0;"No";"H2O absorption detected at 7 sigma"
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"HST STIS";"2010ApJ...714L.222F";"{"Mg+":"Detection"}";0;"No";"Detection done with HST COS, not STIS, but HST COS not available. COS should be added to the list."
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"HST STIS";"2012ApJ...760...79H";"{"Fe+":"Detection"}";0;"No";"Detection done with HST COS, not STIS, but HST COS not available. COS should be added to the list."
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"G-B: High resolution visible";"2018AJ....156..154J";"{"H":"Detection","Na":"Detection"}";0;"No";"Detection of H-alpha and Na I doublet with the Hobby-Eberly Telescope"
"WASP-12 b";"Confirmed";1.47;1.9;"UltraHot Jupiter";1.09141937;0.02344;"WASP-12";432.5;6360.0;1.657;2593.0;11.69;10.48;10.19;1.15;179.597;199.8144;;"3/7/22";"HST WFC3";2204.11729;"{"CO2":"Detection","H2O":"Detection"}";;"No";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"TESS";"2020AJ....160..155W";"[]";0;"Yes";"Strong detections of secondary eclipse (486+/-59 ppm) and planetary brightness modulation."
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";2106.15394;"{"Sc+":"Detection"}";0;"No";"UVES spectrograph"
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";2210.06892;"{"Ba+":"Detection"}";;"No";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";2210.12847;"{"Ca+":"Detection","V+":"Detection","Fe+":"Detection","Ni+":"Detection","Ti":"No detection"}";;"No";"A titanium cold-trap on the ultra-hot Jupiter WASP-121 b"
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";2211.09621;"{"H":"Detection","Fe+":"Detection","Ca+":"Detection"}";;"No";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"JWST-NIRSpec";2301.03209;"[]";;"Yes";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";2303.09376;"{"Na":"Detection"}";;"No";"Detection of a high-velocity sodium features"
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"HST WFC3";"2018AJ....155..156T";"{"H2O":"Detection"}";0;"No";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: Low resolution visible";2304.00461;"{"TiO":"Detection","VO":"Detection","H2O":"Detection"}";;"No";"Chemical compositions of the terminator region may change over long timescales"
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";2201.04025;"{"Fe":"Detection","Cr":"Detection","Mg":"Detection","V":"Detection"}";0;"No";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"TESS";"2022RMxAA..58...99E";"[]";0;"Yes";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"HST WFC3";2202.09884;"[]";0;"Yes";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";"2020A&A...641A.123H";"{"Mg":"Detection","Na":"Detection","Ca":"Detection","Cr":"Detection","Fe":"Detection","Ni":"Detection"}";0;"No";"V detection."
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";"2020ApJ...897L...5B";"{"Cr":"Detection","Fe":"Detection","Fe+":"Detection","V":"Detection"}";0;"No";"Detection of Cr and V, and confirmation of Fe and Fe+ using HARPS observations"
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"Spitzer";"2023A&A...676A..54M";"[]";0.34;"Yes";"Td = 2680_{45}^{+60} K Tn = 1120_{-220}^{+165} K A Bond = 0.34_{-0.10}^{+0.08} Circ. eff. = 0.07_{-0.04}^{0.05}"
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"HST STIS";"2019AJ....158...91S";"{"Mg+":"Detection","Fe+":"Detection"}";0;"No";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";"2020MNRAS.494..363C";"{"H":"Detection","Na":"Detection","Fe":"Detection"}";0;"No";"H-alpha, Na I and Fe I detected with HARPS"
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";"2021A&A...645A..24B";"{"Na":"Detection","H":"Detection","K":"Detection","Li":"Detection","Ca+":"Detection","Mg":"Detection","Fe":"Detection","Fe+":"Detection","Cr":"Detection"}";0;"No";"ESPRESSO and VLT data. Also detected V."
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"HST WFC3";2204.11729;"{"H2O":"Detection","H-":"Detection","VO":"Detection","TiO":"Detection"}";;"No";
"WASP-121 b";"Confirmed";1.184;1.865;"UltraHot Jupiter";1.2749255;0.02544;"WASP-121";270.0;6460.0;1.458;2358.2301174049;10.4;9.6250000;9.3740000;1.15;367.2434;311.5408;;"10/14/22";"G-B: High resolution visible";2205.01623;"{"Na":"Detection"}";;"No";"Confirmed the previously reported detections of Na using HARPS"
"WASP-122 b";"Confirmed";1.401;1.792;"Hot Jupiter";1.7100567;0.03107;"WASP-122";;5730.0;1.567;1970.0;11.0;;;1.15;;;"KELT-14 b";"11/12/19";"TESS";"2020AJ....160..155W";"[]";0;"Yes";"Planetary phase curve measured. Secondary eclipse depth is 165+/-32 ppm."
"WASP-124 b";"Confirmed";0.6;1.24;"Hot Jupiter";3.37265;0.0499;"WASP-124";433.0;6050.0;1.02;1400.0;12.7;11.6500000;11.3100000;1.15;101.6809;55.0733;;"2/5/16";"G-B: Low resolution visible";2308.06263;"{"Featureless":"Detection"}";;"No";
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"G-B: Low resolution visible";"2017A&A...602L..15P";"{"Rayleigh Scattering":"Detection","Na":"Upper limit"}";0;"No";
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"G-B: Low resolution visible";"2018A&A...616A.145C";"{"Na":"Detection","K":"Detection","Li":"Detection","H2O":"Upper limit"}";;"No";"Detection of haze, Na, K, and Li in the super-Neptune WASP-127b, with GTC and NOT"
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"G-B: High resolution IR";2007.06216;"{"He":"Upper limit"}";0;"No";"1 transit with Gemini/Phoenix, R=65 000. 90% confidence upper limit for excess absorption at 0.87% in a 0.75 Å passband."
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"G-B: High resolution IR";2303.03232;"{"H2O":"Detection","OH":"Detection","CO":"Upper limit","CO2":"Upper limit"}";;"No";
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"G-B: High resolution visible";"2020A&A...643A..45S";"{"Na":"No detection"}";0;"No";"Na detection is not significant, using transit observations with HARPS."
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"HST WFC3";"2020AJ....160..109S";"{"H2O":"Detection","FeH":"Detection"}";0;"No";"Best-fit retrievals includes FeH, but it might also be another absorber"
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"G-B: High resolution IR";2307.05580;"{"He":"Upper limit"}";;"No";"3sigma upper limit of <0.48 % with SPIRou."
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"G-B: High resolution visible";"2020A&A...644A.155A";"{"H2O":"Upper limit","Na":"Detection","K":"Upper limit","Li":"Upper limit","H":"Upper limit"}";0;"No";"The upper limit on water vapour in the visible is consistent with its detection at low-resolution in the infrared."
"WASP-127 b";"Confirmed";0.18;1.37;"Hot Jupiter";4.178062;0.052;"WASP-127";159.5070000;5620.0;1.39;1401.120537294;10.15;9.0920000;8.6410000;1.15;800.0794;135.1116;;"5/20/20";"G-B: High resolution visible";"2020A&A...643A..45S";"{"Na":"Upper limit"}";0;"No";"Upper limit: 0.594%, compatible with previous studies, updating the erroneous claim of a large signature in Zak+2019."
"WASP-140 b";"Confirmed";2.44;1.44;"Hot Jupiter";2.2359835;0.0323;"WASP-140";180.0;5260.0;0.87;1320.0;11.1;9.6090000;9.1650000;1.15;129.9066;291.286;;"7/11/16";"Spitzer";2203.15059;"[]";;"Yes";"Spitzer phase curve"
"WASP-156 b";"Confirmed";0.1303;0.554;"Hot";3.8361603;0.0451;"WASP-156";140.0;4910.0;0.76;972.0;11.6;9.9060000;9.3390000;1.15;116.5794;31.0371;;"9/25/21";"G-B: Low resolution visible";2305.19441;"{"Featureless":"Detection"}";;"No";
"WASP-166 b";"Confirmed";0.102;0.6155;"Hot";5.44354215;0.0668;"WASP-166";113.0;6050.0;1.22;1270.0;9.36;8.3500000;8.0320000;1.15;212.0147;36.0367;;"7/22/22";"G-B: High resolution visible";2302.04794;"{"H2O":"Upper limit"}";;"No";"tentative water signal"
"WASP-166 b";"Confirmed";0.102;0.6155;"Hot";5.44354215;0.0668;"WASP-166";113.0;6050.0;1.22;1270.0;9.36;8.3500000;8.0320000;1.15;212.0147;36.0367;;"7/22/22";"G-B: High resolution visible";"2020A&A...641L...7S";"{"Na":"Detection"}";0;"No";"Na detection of previous non detection/upper limit.Using transit observations with HARPS."
"WASP-166 b";"Confirmed";0.102;0.6155;"Hot";5.44354215;0.0668;"WASP-166";113.0;6050.0;1.22;1270.0;9.36;8.3500000;8.0320000;1.15;212.0147;36.0367;;"7/22/22";"G-B: High resolution visible";"2019AJ....158..120Z";"{"Na":"Upper limit"}";0;"No";"Upper limit of 0.14% using transit observations with HARPS."
"WASP-166 b";"Confirmed";0.102;0.6155;"Hot";5.44354215;0.0668;"WASP-166";113.0;6050.0;1.22;1270.0;9.36;8.3500000;8.0320000;1.15;212.0147;36.0367;;"7/22/22";"G-B: High resolution visible";2203.04494;"{"Na":"Detection"}";0;"No";
"WASP-17 b";"Confirmed";0.486;1.991;"Hot Jupiter";3.735438;0.0515;"WASP-17";405.9080000;6650.0;1.38;1659.9347966951;11.6;10.5090000;10.2240000;1.15;569.257;152.5962;;"7/11/22";"HST WFC3";2108.13721;"{"H2O":"Detection","AlO":"Detection"}";0;"No";"Combining STIS, WFC3 and IRAC datasets. Also detection on TiH"
"WASP-17 b";"Confirmed";0.486;1.991;"Hot Jupiter";3.735438;0.0515;"WASP-17";405.9080000;6650.0;1.38;1659.9347966951;11.6;10.5090000;10.2240000;1.15;569.257;152.5962;;"7/11/22";"HST STIS";1512.04341;"{"Na":"Detection","H2O":"Detection"}";0;"No";
"WASP-17 b";"Confirmed";0.486;1.991;"Hot Jupiter";3.735438;0.0515;"WASP-17";405.9080000;6650.0;1.38;1659.9347966951;11.6;10.5090000;10.2240000;1.15;569.257;152.5962;;"7/11/22";"HST WFC3";2203.02434;"{"CO2":"Detection","H2O":"Detection","Na":"No detection","K":"No detection"}";0;"No";"HST/WFC3 and reanalysis of HST/STIS and Spitzer observations. No evidence of Na and K, detected in previous works."
"WASP-17 b";"Confirmed";0.486;1.991;"Hot Jupiter";3.735438;0.0515;"WASP-17";405.9080000;6650.0;1.38;1659.9347966951;11.6;10.5090000;10.2240000;1.15;569.257;152.5962;;"7/11/22";"G-B: Low resolution visible";"2016A&A...596A..47S";"{"K":"Detection"}";0;"No";"Presence of the pressure–broadened wing of the potassium line with 3-σ significance using FORS2"
"WASP-17 b";"Confirmed";0.486;1.991;"Hot Jupiter";3.735438;0.0515;"WASP-17";405.9080000;6650.0;1.38;1659.9347966951;11.6;10.5090000;10.2240000;1.15;569.257;152.5962;;"7/11/22";"JWST-MIRI";2310.08637;"{"SO2":"Detection"}";;"No";
"WASP-172 b";"Confirmed";0.47;1.57;"Hot Jupiter";5.477433;0.0694;"WASP-172";538.1100000;6900.0;1.91;1740.0;11.0;10.3120000;10.1300000;1.15;172.9345;53.4575;;"5/15/18";"G-B: High resolution visible";2308.13622;"{"Fe":"Detection","H":"Detection","Na":"Detection"}";;"No";"species detected with varying blueshifts, indicating interesting atmospheric dynamics"
"WASP-177 b";"Confirmed";0.508;1.58;"Hot Jupiter";3.071722;0.03957;"WASP-177";178.0;5017.0;0.885;1142.0;11.6;10.6540000;10.1630000;1.15;425.8779;172.6559;;"3/21/19";"G-B:Low resolution IR";2204.11865;"{"He":"Upper limit"}";;"No";"Narrow band photometry with Palomar/WIRC. Excess depth of 0.53+0.23−0.28%, and non-detection (95th-percentil) of 0.90%"
"WASP-177 b";"Confirmed";0.508;1.58;"Hot Jupiter";3.071722;0.03957;"WASP-177";178.0;5017.0;0.885;1142.0;11.6;10.6540000;10.1630000;1.15;425.8779;172.6559;;"3/21/19";"G-B: High resolution IR";2205.11579;"{"He":"Upper limit"}";0;"No";"Upper limit on He I absorption with Keck/NIRSPEC"
"WASP-178 b";"Confirmed";1.41;1.94;"UltraHot Jupiter";3.3448285;0.0558;"WASP-178";417.0;8640.0;1.801;2402.0;9.95;9.8;9.7030000;1.15;213.7616;140.1074;"KELT-26 b";"4/6/22";"HST-Other";2204.03639;"{"Rayleigh Scattering":"Detection"}";0;"No";"Significant NUV absorption, probably associated to SiO"
"WASP-178 b";"Confirmed";1.41;1.94;"UltraHot Jupiter";3.3448285;0.0558;"WASP-178";417.0;8640.0;1.801;2402.0;9.95;9.8;9.7030000;1.15;213.7616;140.1074;"KELT-26 b";"4/6/22";"CHEOPS";2309.09037;"[]";0.35;"No";"The geometric albedo 0.1<Ag<0.35 ; Dayside brightness temperature of WASP-178 b in the 2250-2800 K interval."
"WASP-18 b";"Confirmed";10.4296;1.165;"UltraHot Jupiter";0.9414518;0.02047;"WASP-18";100.0;6400.0;1.23;2069.0;9.3;8.4090000;8.1310000;1.15;21.931;253.2777;;"4/17/20";"TESS";"2020AJ....160..155W";"[]";0;"Yes";"Robust detections of secondary eclipse (D=339+/-21 ppm), planetary phase curve, ellipsoidal distortion, and beaming."
"WASP-18 b";"Confirmed";10.4296;1.165;"UltraHot Jupiter";0.9414518;0.02047;"WASP-18";100.0;6400.0;1.23;2069.0;9.3;8.4090000;8.1310000;1.15;21.931;253.2777;;"4/17/20";"G-B: High resolution IR";2209.15548;"{"CO":"Detection","H2O":"Detection","OH":"Detection"}";;"No";"Retrieval of C/O ratio"
"WASP-18 b";"Confirmed";10.4296;1.165;"UltraHot Jupiter";0.9414518;0.02047;"WASP-18";100.0;6400.0;1.23;2069.0;9.3;8.4090000;8.1310000;1.15;21.931;253.2777;;"4/17/20";"JWST-NIRISS";2301.08192;"{"H2O":"Detection"}";;"Yes";
"WASP-18 b";"Confirmed";10.4296;1.165;"UltraHot Jupiter";0.9414518;0.02047;"WASP-18";100.0;6400.0;1.23;2069.0;9.3;8.4090000;8.1310000;1.15;21.931;253.2777;;"4/17/20";"G-B: High resolution IR";2302.08736;"{"CO":"Detection"}";;"No";
"WASP-18 b";"Confirmed";10.4296;1.165;"UltraHot Jupiter";0.9414518;0.02047;"WASP-18";100.0;6400.0;1.23;2069.0;9.3;8.4090000;8.1310000;1.15;21.931;253.2777;;"4/17/20";"TESS";"2019AJ....157..178S";"[]";0;"Yes";"Upper limit on the geometric albedo in the TESS band of 0.048 (2σ)"
"WASP-18 b";"Confirmed";10.4296;1.165;"UltraHot Jupiter";0.9414518;0.02047;"WASP-18";100.0;6400.0;1.23;2069.0;9.3;8.4090000;8.1310000;1.15;21.931;253.2777;;"4/17/20";"HST WFC3";2204.11729;"{"H2O":"Detection","H-":"Detection"}";;"No";
"WASP-18 b";"Confirmed";10.4296;1.165;"UltraHot Jupiter";0.9414518;0.02047;"WASP-18";100.0;6400.0;1.23;2069.0;9.3;8.4090000;8.1310000;1.15;21.931;253.2777;;"4/17/20";"TESS";2204.03327;"[]";0.025;"No";"3σ upper limit geometric albedo of 0.045"
"WASP-189 b";"Confirmed";1.99;1.619;"UltraHot Jupiter";2.724033;0.05053;"WASP-189";99.0;7996.0;2.33;3353.0;6.6;6.1660000;6.0600000;1.15;391.3877;532.2683;;"7/11/22";"G-B: High resolution visible";2111.12732;"{"TiO":"Detection","Fe":"Detection","Fe+":"Detection","Ti":"Detection","Ti+":"Detection","Cr":"Detection","Mg":"Detection","V":"Detection","Mn":"Detection"}";0;"No";
"WASP-189 b";"Confirmed";1.99;1.619;"UltraHot Jupiter";2.724033;0.05053;"WASP-189";99.0;7996.0;2.33;3353.0;6.6;6.1660000;6.0600000;1.15;391.3877;532.2683;;"7/11/22";"CHEOPS";2201.04518;"[]";0.48;"Yes";"Albedo is an upper limit"
"WASP-189 b";"Confirmed";1.99;1.619;"UltraHot Jupiter";2.724033;0.05053;"WASP-189";99.0;7996.0;2.33;3353.0;6.6;6.1660000;6.0600000;1.15;391.3877;532.2683;;"7/11/22";"G-B: High resolution visible";"2021arXiv211113064S";"{"Fe":"Detection","Fe+":"Detection","Ti":"Detection","H":"Upper limit","Ca":"Upper limit"}";0;"No";"Detection of Fe, Fe+, Ti and tentative detection of Halpha, Hbetha, Ca (H&K) using HARPS-N transit observations"
"WASP-189 b";"Confirmed";1.99;1.619;"UltraHot Jupiter";2.724033;0.05053;"WASP-189";99.0;7996.0;2.33;3353.0;6.6;6.1660000;6.0600000;1.15;391.3877;532.2683;;"7/11/22";"G-B: High resolution IR";2204.10158;"{"CO":"Detection"}";0;"No";"Co detected in emission"
